year,cp,name,population
1910,44001,Ababuj,458
1910,44002,Abejuela,711
1910,44003,Aguatón,185
1910,44004,Aguaviva,1793
1910,44005,Aguilar del Alfambra,496
1910,44006,Alacón,1007
1910,44007,Alba,694
1910,44008,Albalate del Arzobispo,4537
1910,44009,Albarracín,1752
1910,44010,Albentosa,1038
1910,44011,Alcaine,1347
1910,44012,Alcalá de la Selva,1647
1910,44013,Alcañiz,8397
1910,44014,Alcorisa,3575
1910,44016,Alfambra,1340
1910,44017,Aliaga,1799
1910,44018,Almohaja,271
1910,44019,Alobras,561
1910,44020,Alpeñés,241
1910,44021,Allepuz,1014
1910,44022,Alloza,1926
1910,44023,Allueva,208
1910,44024,Anadón,391
1910,44025,Andorra,2979
1910,44026,Arcos de las Salinas,1280
1910,44027,Arens de Lledó,766
1910,44028,Argente,710
1910,44029,Ariño,1506
1910,44031,Azaila,778
1910,44032,Bádenas,451
1910,44033,Báguena,1402
1910,44034,Bañón,720
1910,44035,Barrachina,722
1910,44036,Bea,167
1910,44037,Beceite,1902
1910,44038,Belmonte de San José,820
1910,44039,Bello,1145
1910,44040,Berge,804
1910,44041,Bezas,336
1910,44042,Blancas,921
1910,44043,Blesa,1430
1910,44044,Bordón,527
1910,44045,Bronchales,991
1910,44046,Bueña,368
1910,44047,Burbáguena,1168
1910,44048,Cabra de Mora,538
1910,44049,Calaceite,2777
1910,44050,Calamocha,6385
1910,44051,Calanda,4286
1910,44052,Calomarde,431
1910,44053,Camañas,500
1910,44054,Camarena de la Sierra,881
1910,44055,Camarillas,782
1910,44056,Caminreal,1420
1910,44059,Cantavieja,2049
1910,44060,Cañada de Benatanduz,611
1910,44061,Cañada de Verich (La),318
1910,44062,Cañada Vellida,192
1910,44063,Cañizar del Olivar,579
1910,44064,Cascante del Río,612
1910,44065,Castejón de Tornos,492
1910,44066,Castel de Cabra,603
1910,44067,Castelnou,549
1910,44068,Castelserás,2154
1910,44070,Castellar (El),491
1910,44071,Castellote,5398
1910,44074,Cedrillas,987
1910,44075,Celadas,883
1910,44076,Cella,2751
1910,44077,Cerollera (La),465
1910,44080,Codoñera (La),1099
1910,44082,Corbalán,480
1910,44084,Cortes de Aragón,531
1910,44085,Cosa,415
1910,44086,Cretas,1698
1910,44087,Crivillén,997
1910,44088,Cuba (La),396
1910,44089,Cubla,309
1910,44090,Cucalón,523
1910,44092,Cuervo (El),481
1910,44093,Cuevas de Almudén,233
1910,44094,Cuevas Labradas,401
1910,44096,Ejulve,1413
1910,44097,Escorihuela,546
1910,44099,Escucha,751
1910,44100,Estercuel,1256
1910,44101,Ferreruela de Huerva,293
1910,44102,Fonfría,189
1910,44103,Formiche Alto,942
1910,44105,Fórnoles,753
1910,44106,Fortanete,1406
1910,44107,Foz-Calanda,764
1910,44108,Fresneda (La),1915
1910,44109,Frías de Albarracín,696
1910,44110,Fuenferrada,407
1910,44111,Fuentes Calientes,253
1910,44112,Fuentes Claras,1179
1910,44113,Fuentes de Rubielos,882
1910,44114,Fuentespalda,938
1910,44115,Galve,450
1910,44116,Gargallo,609
1910,44117,Gea de Albarracín,1110
1910,44118,Ginebrosa (La),1152
1910,44119,Griegos,429
1910,44120,Guadalaviar,562
1910,44121,Gúdar,689
1910,44122,Híjar,3776
1910,44123,Hinojosa de Jarque,521
1910,44124,Hoz de la Vieja (La),975
1910,44125,Huesa del Común,1432
1910,44126,Iglesuela del Cid (La),1486
1910,44127,Jabaloyas,959
1910,44128,Jarque de la Val,290
1910,44129,Jatiel,252
1910,44130,Jorcas,429
1910,44131,Josa,646
1910,44132,Lagueruela,294
1910,44133,Lanzuela,224
1910,44135,Libros,755
1910,44136,Lidón,316
1910,44137,Linares de Mora,1679
1910,44138,Loscos,1522
1910,44141,Lledó,629
1910,44142,Maicas,440
1910,44143,Manzanera,2985
1910,44144,Martín del Río,825
1910,44145,Mas de las Matas,2223
1910,44146,Mata de los Olmos (La),467
1910,44147,Mazaleón,1443
1910,44148,Mezquita de Jarque,319
1910,44149,Mirambel,851
1910,44150,Miravete de la Sierra,496
1910,44151,Molinos,1410
1910,44152,Monforte de Moyuela,745
1910,44153,Monreal del Campo,2606
1910,44154,Monroyo,1311
1910,44155,Montalbán,2229
1910,44156,Monteagudo del Castillo,476
1910,44157,Monterde de Albarracín,505
1910,44158,Mora de Rubielos,3101
1910,44159,Moscardón,496
1910,44160,Mosqueruela,3140
1910,44161,Muniesa,1917
1910,44163,Noguera de Albarracín,493
1910,44164,Nogueras,380
1910,44165,Nogueruelas,1244
1910,44167,Obón,1343
1910,44168,Odón,925
1910,44169,Ojos Negros,2573
1910,44171,Olba,1743
1910,44172,Oliete,2533
1910,44173,Olmos (Los),586
1910,44174,Orihuela del Tremedal,897
1910,44175,Orrios,418
1910,44176,Palomar de Arroyos,654
1910,44177,Pancrudo,1013
1910,44178,Parras de Castellote (Las),1201
1910,44179,Peñarroya de Tastavins,1608
1910,44180,Peracense,419
1910,44181,Peralejos,272
1910,44182,Perales del Alfambra,778
1910,44183,Pitarque,883
1910,44184,Plou,574
1910,44185,Pobo (El),556
1910,44187,Portellada (La),815
1910,44189,Pozondón,592
1910,44190,Pozuel del Campo,603
1910,44191,Puebla de Híjar (La),2360
1910,44192,Puebla de Valverde (La),2193
1910,44193,Puertomingalvo,1406
1910,44194,Ráfales,900
1910,44195,Rillo,447
1910,44196,Riodeva,697
1910,44197,Ródenas,487
1910,44198,Royuela,476
1910,44199,Rubiales,269
1910,44200,Rubielos de la Cérida,472
1910,44201,Rubielos de Mora,2388
1910,44203,Salcedillo,159
1910,44204,Saldón,479
1910,44205,Samper de Calanda,2815
1910,44206,San Agustín,1240
1910,44207,San Martín del Río,983
1910,44208,Santa Cruz de Nogueras,367
1910,44209,Santa Eulalia,1469
1910,44210,Sarrión,2390
1910,44211,Segura de los Baños,840
1910,44212,Seno,455
1910,44213,Singra,435
1910,44215,Terriente,1145
1910,44216,Teruel,15832
1910,44217,Toril y Masegoso,362
1910,44218,Tormón,267
1910,44219,Tornos,584
