year,cp,name,population
1991,44001,Ababuj,83
1991,44002,Abejuela,65
1991,44003,Aguatón,32
1991,44004,Aguaviva,618
1991,44005,Aguilar del Alfambra,101
1991,44006,Alacón,527
1991,44007,Alba,323
1991,44008,Albalate del Arzobispo,2449
1991,44009,Albarracín,1065
1991,44010,Albentosa,288
1991,44011,Alcaine,49
1991,44012,Alcalá de la Selva,462
1991,44013,Alcañiz,12642
1991,44014,Alcorisa,3234
1991,44016,Alfambra,777
1991,44017,Aliaga,442
1991,44018,Almohaja,40
1991,44019,Alobras,111
1991,44020,Alpeñés,35
1991,44021,Allepuz,147
1991,44022,Alloza,913
1991,44023,Allueva,12
1991,44024,Anadón,28
1991,44025,Andorra,8680
1991,44026,Arcos de las Salinas,186
1991,44027,Arens de Lledó,272
1991,44028,Argente,299
1991,44029,Ariño,956
1991,44031,Azaila,243
1991,44032,Bádenas,29
1991,44033,Báguena,624
1991,44034,Bañón,226
1991,44035,Barrachina,200
1991,44036,Bea,28
1991,44037,Beceite,701
1991,44038,Belmonte de San José,172
1991,44039,Bello,474
1991,44040,Berge,260
1991,44041,Bezas,76
1991,44042,Blancas,243
1991,44043,Blesa,165
1991,44044,Bordón,142
1991,44045,Bronchales,475
1991,44046,Bueña,123
1991,44047,Burbáguena,367
1991,44048,Cabra de Mora,102
1991,44049,Calaceite,1281
1991,44050,Calamocha,4276
1991,44051,Calanda,3552
1991,44052,Calomarde,105
1991,44053,Camañas,170
1991,44054,Camarena de la Sierra,149
1991,44055,Camarillas,132
1991,44056,Caminreal,913
1991,44059,Cantavieja,750
1991,44060,Cañada de Benatanduz,82
1991,44061,Cañada de Verich (La),112
1991,44062,Cañada Vellida,74
1991,44063,Cañizar del Olivar,156
1991,44064,Cascante del Río,138
1991,44065,Castejón de Tornos,122
1991,44066,Castel de Cabra,229
1991,44067,Castelnou,123
1991,44068,Castelserás,938
1991,44070,Castellar (El),103
1991,44071,Castellote,927
1991,44074,Cedrillas,557
1991,44075,Celadas,488
1991,44076,Cella,3066
1991,44077,Cerollera (La),98
1991,44080,Codoñera (La),363
1991,44082,Corbalán,80
1991,44084,Cortes de Aragón,145
1991,44085,Cosa,137
1991,44086,Cretas,693
1991,44087,Crivillén,157
1991,44088,Cuba (La),84
1991,44089,Cubla,72
1991,44090,Cucalón,102
1991,44092,Cuervo (El),151
1991,44093,Cuevas de Almudén,120
1991,44094,Cuevas Labradas,216
1991,44096,Ejulve,236
1991,44097,Escorihuela,273
1991,44099,Escucha,1212
1991,44100,Estercuel,423
1991,44101,Ferreruela de Huerva,100
1991,44102,Fonfría,36
1991,44103,Formiche Alto,217
1991,44105,Fórnoles,130
1991,44106,Fortanete,212
1991,44107,Foz-Calanda,263
1991,44108,Fresneda (La),480
1991,44109,Frías de Albarracín,206
1991,44110,Fuenferrada,53
1991,44111,Fuentes Calientes,165
1991,44112,Fuentes Claras,742
1991,44113,Fuentes de Rubielos,82
1991,44114,Fuentespalda,429
1991,44115,Galve,138
1991,44116,Gargallo,140
1991,44117,Gea de Albarracín,501
1991,44118,Ginebrosa (La),287
1991,44119,Griegos,142
1991,44120,Guadalaviar,304
1991,44121,Gúdar,89
1991,44122,Híjar,2102
1991,44123,Hinojosa de Jarque,221
1991,44124,Hoz de la Vieja (La),171
1991,44125,Huesa del Común,155
1991,44126,Iglesuela del Cid (La),519
1991,44127,Jabaloyas,121
1991,44128,Jarque de la Val,116
1991,44129,Jatiel,76
1991,44130,Jorcas,51
1991,44131,Josa,45
1991,44132,Lagueruela,89
1991,44133,Lanzuela,41
1991,44135,Libros,213
1991,44136,Lidón,111
1991,44137,Linares de Mora,351
1991,44138,Loscos,210
1991,44141,Lledó,229
1991,44142,Maicas,20
1991,44143,Manzanera,490
1991,44144,Martín del Río,574
1991,44145,Mas de las Matas,1512
1991,44146,Mata de los Olmos (La),285
1991,44147,Mazaleón,629
1991,44148,Mezquita de Jarque,178
1991,44149,Mirambel,160
1991,44150,Miravete de la Sierra,49
1991,44151,Molinos,397
1991,44152,Monforte de Moyuela,116
1991,44153,Monreal del Campo,2308
1991,44154,Monroyo,403
1991,44155,Montalbán,1789
1991,44156,Monteagudo del Castillo,87
1991,44157,Monterde de Albarracín,87
1991,44158,Mora de Rubielos,1333
1991,44159,Moscardón,73
1991,44160,Mosqueruela,722
1991,44161,Muniesa,808
1991,44163,Noguera de Albarracín,172
1991,44164,Nogueras,31
1991,44165,Nogueruelas,248
1991,44167,Obón,70
1991,44168,Odón,311
1991,44169,Ojos Negros,780
1991,44171,Olba,233
1991,44172,Oliete,574
1991,44173,Olmos (Los),174
1991,44174,Orihuela del Tremedal,627
1991,44175,Orrios,223
1991,44176,Palomar de Arroyos,320
1991,44177,Pancrudo,228
1991,44178,Parras de Castellote (Las),104
