name,age,year,total
Castejón de las Armas,18-40,2020,17
Castejón de las Armas,40-65,2020,28
Castejón de las Armas,65-100,2020,30
Castejón de Valdejasa,0-18,2015,5
Castejón de Valdejasa,18-40,2015,62
Castejón de Valdejasa,40-65,2015,67
Castejón de Valdejasa,65-100,2015,94
Castejón de Valdejasa,0-18,2016,5
Castejón de Valdejasa,18-40,2016,57
Castejón de Valdejasa,40-65,2016,70
Castejón de Valdejasa,65-100,2016,94
Castejón de Valdejasa,0-18,2017,5
Castejón de Valdejasa,18-40,2017,56
Castejón de Valdejasa,40-65,2017,68
Castejón de Valdejasa,65-100,2017,92
Castejón de Valdejasa,0-18,2018,9
Castejón de Valdejasa,18-40,2018,50
Castejón de Valdejasa,40-65,2018,70
Castejón de Valdejasa,65-100,2018,92
Castejón de Valdejasa,0-18,2019,10
Castejón de Valdejasa,18-40,2019,45
Castejón de Valdejasa,40-65,2019,69
Castejón de Valdejasa,65-100,2019,86
Castejón de Valdejasa,0-18,2020,9
Castejón de Valdejasa,18-40,2020,45
Castejón de Valdejasa,40-65,2020,74
Castejón de Valdejasa,65-100,2020,81
Castiliscar,0-18,2015,23
Castiliscar,18-40,2015,51
Castiliscar,40-65,2015,99
Castiliscar,65-100,2015,107
Castiliscar,0-18,2016,21
Castiliscar,18-40,2016,46
Castiliscar,40-65,2016,96
Castiliscar,65-100,2016,101
Castiliscar,0-18,2017,22
Castiliscar,18-40,2017,44
Castiliscar,40-65,2017,91
Castiliscar,65-100,2017,105
Castiliscar,0-18,2018,20
Castiliscar,18-40,2018,44
Castiliscar,40-65,2018,94
Castiliscar,65-100,2018,107
Castiliscar,0-18,2019,19
Castiliscar,18-40,2019,48
Castiliscar,40-65,2019,91
Castiliscar,65-100,2019,105
Castiliscar,0-18,2020,20
Castiliscar,18-40,2020,43
Castiliscar,40-65,2020,87
Castiliscar,65-100,2020,104
Cervera de la Cañada,0-18,2015,39
Cervera de la Cañada,18-40,2015,74
Cervera de la Cañada,40-65,2015,87
Cervera de la Cañada,65-100,2015,111
Cervera de la Cañada,0-18,2016,41
Cervera de la Cañada,18-40,2016,65
Cervera de la Cañada,40-65,2016,90
Cervera de la Cañada,65-100,2016,109
Cervera de la Cañada,0-18,2017,29
Cervera de la Cañada,18-40,2017,59
Cervera de la Cañada,40-65,2017,87
Cervera de la Cañada,65-100,2017,111
Cervera de la Cañada,0-18,2018,29
Cervera de la Cañada,18-40,2018,49
Cervera de la Cañada,40-65,2018,88
Cervera de la Cañada,65-100,2018,105
Cervera de la Cañada,0-18,2019,28
Cervera de la Cañada,18-40,2019,47
Cervera de la Cañada,40-65,2019,95
Cervera de la Cañada,65-100,2019,101
Cervera de la Cañada,0-18,2020,28
Cervera de la Cañada,18-40,2020,44
Cervera de la Cañada,40-65,2020,92
Cervera de la Cañada,65-100,2020,96
Cerveruela,0-18,2015,3
Cerveruela,18-40,2015,6
Cerveruela,40-65,2015,16
Cerveruela,65-100,2015,8
Cerveruela,0-18,2016,3
Cerveruela,18-40,2016,7
Cerveruela,40-65,2016,16
Cerveruela,65-100,2016,8
Cerveruela,0-18,2017,3
Cerveruela,18-40,2017,7
Cerveruela,40-65,2017,19
Cerveruela,65-100,2017,9
Cerveruela,0-18,2018,2
Cerveruela,18-40,2018,7
Cerveruela,40-65,2018,18
Cerveruela,65-100,2018,8
Cerveruela,0-18,2019,1
Cerveruela,18-40,2019,4
Cerveruela,40-65,2019,17
Cerveruela,65-100,2019,11
Cerveruela,0-18,2020,3
Cerveruela,18-40,2020,4
Cerveruela,40-65,2020,17
Cerveruela,65-100,2020,10
Cetina,0-18,2015,88
Cetina,18-40,2015,131
Cetina,40-65,2015,213
Cetina,65-100,2015,213
Cetina,0-18,2016,80
Cetina,18-40,2016,120
Cetina,40-65,2016,214
Cetina,65-100,2016,201
Cetina,0-18,2017,83
Cetina,18-40,2017,119
Cetina,40-65,2017,202
Cetina,65-100,2017,202
Cetina,0-18,2018,79
Cetina,18-40,2018,116
Cetina,40-65,2018,202
Cetina,65-100,2018,195
Cetina,0-18,2019,79
Cetina,18-40,2019,126
Cetina,40-65,2019,200
Cetina,65-100,2019,188
Cetina,0-18,2020,72
Cetina,18-40,2020,128
Cetina,40-65,2020,201
Cetina,65-100,2020,182
Cimballa,0-18,2015,5
Cimballa,18-40,2015,18
Cimballa,40-65,2015,36
Cimballa,65-100,2015,54
Cimballa,0-18,2016,4
Cimballa,18-40,2016,21
Cimballa,40-65,2016,36
Cimballa,65-100,2016,48
Cimballa,0-18,2017,4
Cimballa,18-40,2017,20
Cimballa,40-65,2017,35
Cimballa,65-100,2017,44
Cimballa,0-18,2018,4
Cimballa,18-40,2018,18
Cimballa,40-65,2018,32
Cimballa,65-100,2018,39
Cimballa,0-18,2019,6
Cimballa,18-40,2019,15
Cimballa,40-65,2019,37
Cimballa,65-100,2019,39
Cimballa,0-18,2020,9
Cimballa,18-40,2020,15
Cimballa,40-65,2020,28
Cimballa,65-100,2020,42
Cinco Olivas,0-18,2015,15
Cinco Olivas,18-40,2015,32
Cinco Olivas,40-65,2015,40
Cinco Olivas,65-100,2015,26
Cinco Olivas,0-18,2016,14
Cinco Olivas,18-40,2016,30
Cinco Olivas,40-65,2016,35
Cinco Olivas,65-100,2016,31
Cinco Olivas,0-18,2017,14
Cinco Olivas,18-40,2017,33
Cinco Olivas,40-65,2017,39
Cinco Olivas,65-100,2017,28
Cinco Olivas,0-18,2018,15
Cinco Olivas,18-40,2018,28
Cinco Olivas,40-65,2018,42
Cinco Olivas,65-100,2018,27
Cinco Olivas,0-18,2019,12
Cinco Olivas,18-40,2019,27
Cinco Olivas,40-65,2019,42
Cinco Olivas,65-100,2019,25
Cinco Olivas,0-18,2020,10
Cinco Olivas,18-40,2020,23
Cinco Olivas,40-65,2020,40
Cinco Olivas,65-100,2020,29
Clarés de Ribota,0-18,2015,1
Clarés de Ribota,18-40,2015,13
Clarés de Ribota,40-65,2015,31
Clarés de Ribota,65-100,2015,35
Clarés de Ribota,0-18,2016,3
Clarés de Ribota,18-40,2016,16
Clarés de Ribota,40-65,2016,29
Clarés de Ribota,65-100,2016,32
Clarés de Ribota,0-18,2017,2
Clarés de Ribota,18-40,2017,15
Clarés de Ribota,40-65,2017,28
Clarés de Ribota,65-100,2017,27
Clarés de Ribota,0-18,2018,0
Clarés de Ribota,18-40,2018,14
Clarés de Ribota,40-65,2018,24
Clarés de Ribota,65-100,2018,27
Clarés de Ribota,0-18,2019,0
Clarés de Ribota,18-40,2019,15
Clarés de Ribota,40-65,2019,25
Clarés de Ribota,65-100,2019,26
Clarés de Ribota,0-18,2020,0
Clarés de Ribota,18-40,2020,17
Clarés de Ribota,40-65,2020,23
Clarés de Ribota,65-100,2020,27
Codo,0-18,2015,24
Codo,18-40,2015,65
Codo,40-65,2015,116
Codo,65-100,2015,174
Codo,0-18,2016,44
Codo,18-40,2016,75
Codo,40-65,2016,126
Codo,65-100,2016,163
Codo,0-18,2017,32
Codo,18-40,2017,78
Codo,40-65,2017,121
Codo,65-100,2017,158
Codo,0-18,2018,31
Codo,18-40,2018,68
Codo,40-65,2018,123
Codo,65-100,2018,159
Codo,0-18,2019,64
Codo,18-40,2019,81
Codo,40-65,2019,134
Codo,65-100,2019,156
Codo,0-18,2020,65
Codo,18-40,2020,84
Codo,40-65,2020,143
Codo,65-100,2020,155
Codos,0-18,2015,11
Codos,18-40,2015,30
Codos,40-65,2015,53
Codos,65-100,2015,91
Codos,0-18,2016,32
Codos,18-40,2016,46
Codos,40-65,2016,63
Codos,65-100,2016,85
Codos,0-18,2017,16
Codos,18-40,2017,42
Codos,40-65,2017,59
Codos,65-100,2017,81
Codos,0-18,2018,13
Codos,18-40,2018,36
Codos,40-65,2018,53
Codos,65-100,2018,81
Codos,0-18,2019,44
Codos,18-40,2019,50
Codos,40-65,2019,59
Codos,65-100,2019,81
Codos,0-18,2020,48
Codos,18-40,2020,52
Codos,40-65,2020,68
Codos,65-100,2020,80
Contamina,0-18,2015,2
Contamina,18-40,2015,6
Contamina,40-65,2015,10
Contamina,65-100,2015,18
Contamina,0-18,2016,2
Contamina,18-40,2016,5
Contamina,40-65,2016,11
Contamina,65-100,2016,17
Contamina,0-18,2017,3
Contamina,18-40,2017,5
Contamina,40-65,2017,11
Contamina,65-100,2017,16
Contamina,0-18,2018,3
Contamina,18-40,2018,4
Contamina,40-65,2018,15
Contamina,65-100,2018,15
Contamina,0-18,2019,2
Contamina,18-40,2019,4
Contamina,40-65,2019,15
Contamina,65-100,2019,16
Contamina,0-18,2020,2
Contamina,18-40,2020,2
Contamina,40-65,2020,13
Contamina,65-100,2020,15
Cosuenda,0-18,2015,37
Cosuenda,18-40,2015,110
Cosuenda,40-65,2015,134
Cosuenda,65-100,2015,115
Cosuenda,0-18,2016,40
Cosuenda,18-40,2016,101
Cosuenda,40-65,2016,134
Cosuenda,65-100,2016,109
Cosuenda,0-18,2017,41
Cosuenda,18-40,2017,86
Cosuenda,40-65,2017,135
Cosuenda,65-100,2017,110
Cosuenda,0-18,2018,41
Cosuenda,18-40,2018,81
Cosuenda,40-65,2018,132
Cosuenda,65-100,2018,113
Cosuenda,0-18,2019,44
Cosuenda,18-40,2019,78
Cosuenda,40-65,2019,129
Cosuenda,65-100,2019,113
Cosuenda,0-18,2020,42
Cosuenda,18-40,2020,70
Cosuenda,40-65,2020,115
Cosuenda,65-100,2020,110
Cuarte de Huerva,0-18,2015,3318
Cuarte de Huerva,18-40,2015,4908
Cuarte de Huerva,40-65,2015,3412
Cuarte de Huerva,65-100,2015,503
Cuarte de Huerva,0-18,2016,3488
Cuarte de Huerva,18-40,2016,4835
Cuarte de Huerva,40-65,2016,3690
Cuarte de Huerva,65-100,2016,568
Cuarte de Huerva,0-18,2017,3637
Cuarte de Huerva,18-40,2017,4655
Cuarte de Huerva,40-65,2017,3966
Cuarte de Huerva,65-100,2017,604
Cuarte de Huerva,0-18,2018,3749
Cuarte de Huerva,18-40,2018,4435
Cuarte de Huerva,40-65,2018,4227
Cuarte de Huerva,65-100,2018,644
Cuarte de Huerva,0-18,2019,3832
Cuarte de Huerva,18-40,2019,4296
Cuarte de Huerva,40-65,2019,4487
Cuarte de Huerva,65-100,2019,688
Cuarte de Huerva,0-18,2020,3860
Cuarte de Huerva,18-40,2020,4050
Cuarte de Huerva,40-65,2020,4789
Cuarte de Huerva,65-100,2020,751
Cubel,0-18,2015,25
Cubel,18-40,2015,35
Cubel,40-65,2015,54
Cubel,65-100,2015,75
Cubel,0-18,2016,24
Cubel,18-40,2016,31
Cubel,40-65,2016,51
Cubel,65-100,2016,69
Cubel,0-18,2017,24
Cubel,18-40,2017,31
Cubel,40-65,2017,53
Cubel,65-100,2017,67
Cubel,0-18,2018,20
Cubel,18-40,2018,33
Cubel,40-65,2018,51
Cubel,65-100,2018,64
Cubel,0-18,2019,17
Cubel,18-40,2019,31
Cubel,40-65,2019,48
Cubel,65-100,2019,59
Cubel,0-18,2020,18
Cubel,18-40,2020,30
Cubel,40-65,2020,51
Cubel,65-100,2020,56
Cuerlas Las,0-18,2015,1
Cuerlas Las,18-40,2015,5
Cuerlas Las,40-65,2015,17
Cuerlas Las,65-100,2015,27
Cuerlas Las,0-18,2016,1
Cuerlas Las,18-40,2016,5
Cuerlas Las,40-65,2016,13
Cuerlas Las,65-100,2016,25
Cuerlas Las,0-18,2017,1
Cuerlas Las,18-40,2017,5
Cuerlas Las,40-65,2017,15
Cuerlas Las,65-100,2017,23
Cuerlas Las,0-18,2018,1
Cuerlas Las,18-40,2018,5
Cuerlas Las,40-65,2018,15
Cuerlas Las,65-100,2018,18
Cuerlas Las,0-18,2019,1
Cuerlas Las,18-40,2019,5
Cuerlas Las,40-65,2019,15
Cuerlas Las,65-100,2019,20
Cuerlas Las,0-18,2020,1
Cuerlas Las,18-40,2020,3
Cuerlas Las,40-65,2020,17
Cuerlas Las,65-100,2020,20
Chiprana,0-18,2015,84
Chiprana,18-40,2015,136
Chiprana,40-65,2015,145
Chiprana,65-100,2015,133
Chiprana,0-18,2016,84
Chiprana,18-40,2016,136
Chiprana,40-65,2016,143
Chiprana,65-100,2016,120
Chiprana,0-18,2017,88
Chiprana,18-40,2017,123
Chiprana,40-65,2017,152
Chiprana,65-100,2017,118
Chiprana,0-18,2018,90
Chiprana,18-40,2018,134
Chiprana,40-65,2018,165
Chiprana,65-100,2018,119
Chiprana,0-18,2019,87
Chiprana,18-40,2019,157
Chiprana,40-65,2019,171
Chiprana,65-100,2019,108
Chiprana,0-18,2020,71
Chiprana,18-40,2020,152
Chiprana,40-65,2020,179
Chiprana,65-100,2020,95
Chodes,0-18,2015,16
Chodes,18-40,2015,28
Chodes,40-65,2015,43
Chodes,65-100,2015,45
Chodes,0-18,2016,16
Chodes,18-40,2016,25
Chodes,40-65,2016,44
Chodes,65-100,2016,40
Chodes,0-18,2017,14
Chodes,18-40,2017,24
Chodes,40-65,2017,35
Chodes,65-100,2017,39
Chodes,0-18,2018,14
Chodes,18-40,2018,24
Chodes,40-65,2018,37
Chodes,65-100,2018,38
Chodes,0-18,2019,12
Chodes,18-40,2019,20
Chodes,40-65,2019,36
Chodes,65-100,2019,36
Chodes,0-18,2020,12
Chodes,18-40,2020,20
Chodes,40-65,2020,36
Chodes,65-100,2020,36
Daroca,0-18,2015,312
Daroca,18-40,2015,528
Daroca,40-65,2015,708
Daroca,65-100,2015,565
Daroca,0-18,2016,311
Daroca,18-40,2016,514
Daroca,40-65,2016,706
Daroca,65-100,2016,556
Daroca,0-18,2017,301
Daroca,18-40,2017,500
Daroca,40-65,2017,689
Daroca,65-100,2017,554
Daroca,0-18,2018,299
Daroca,18-40,2018,461
Daroca,40-65,2018,690
Daroca,65-100,2018,546
Daroca,0-18,2019,291
Daroca,18-40,2019,456
Daroca,40-65,2019,698
Daroca,65-100,2019,538
Daroca,0-18,2020,292
Daroca,18-40,2020,446
Daroca,40-65,2020,694
Daroca,65-100,2020,533
Ejea de los Caballeros,0-18,2015,2952
Ejea de los Caballeros,18-40,2015,4704
Ejea de los Caballeros,40-65,2015,6108
Ejea de los Caballeros,65-100,2015,2990
Ejea de los Caballeros,0-18,2016,2890
Ejea de los Caballeros,18-40,2016,4538
Ejea de los Caballeros,40-65,2016,6119
Ejea de los Caballeros,65-100,2016,2994
Ejea de los Caballeros,0-18,2017,2924
Ejea de los Caballeros,18-40,2017,4497
Ejea de los Caballeros,40-65,2017,6188
Ejea de los Caballeros,65-100,2017,2987
Ejea de los Caballeros,0-18,2018,2928
Ejea de los Caballeros,18-40,2018,4431
Ejea de los Caballeros,40-65,2018,6250
Ejea de los Caballeros,65-100,2018,2996
Ejea de los Caballeros,0-18,2019,2971
Ejea de los Caballeros,18-40,2019,4383
Ejea de los Caballeros,40-65,2019,6344
Ejea de los Caballeros,65-100,2019,3085
Ejea de los Caballeros,0-18,2020,2968
Ejea de los Caballeros,18-40,2020,4398
Ejea de los Caballeros,40-65,2020,6457
Ejea de los Caballeros,65-100,2020,3161
Embid de Ariza,0-18,2015,1
Embid de Ariza,18-40,2015,5
Embid de Ariza,40-65,2015,18
Embid de Ariza,65-100,2015,23
Embid de Ariza,0-18,2016,1
Embid de Ariza,18-40,2016,4
Embid de Ariza,40-65,2016,16
Embid de Ariza,65-100,2016,20
Embid de Ariza,0-18,2017,1
Embid de Ariza,18-40,2017,3
Embid de Ariza,40-65,2017,15
Embid de Ariza,65-100,2017,20
Embid de Ariza,0-18,2018,1
Embid de Ariza,18-40,2018,3
Embid de Ariza,40-65,2018,15
Embid de Ariza,65-100,2018,17
Embid de Ariza,0-18,2019,1
Embid de Ariza,18-40,2019,3
Embid de Ariza,40-65,2019,17
Embid de Ariza,65-100,2019,16
Embid de Ariza,0-18,2020,1
Embid de Ariza,18-40,2020,3
Embid de Ariza,40-65,2020,17
Embid de Ariza,65-100,2020,14
Encinacorba,0-18,2015,18
Encinacorba,18-40,2015,44
Encinacorba,40-65,2015,77
Encinacorba,65-100,2015,83
Encinacorba,0-18,2016,12
Encinacorba,18-40,2016,36
Encinacorba,40-65,2016,75
Encinacorba,65-100,2016,82
Encinacorba,0-18,2017,9
Encinacorba,18-40,2017,35
Encinacorba,40-65,2017,75
Encinacorba,65-100,2017,79
Encinacorba,0-18,2018,8
Encinacorba,18-40,2018,35
Encinacorba,40-65,2018,72
Encinacorba,65-100,2018,74
Encinacorba,0-18,2019,7
Encinacorba,18-40,2019,29
Encinacorba,40-65,2019,75
Encinacorba,65-100,2019,67
Encinacorba,0-18,2020,10
Encinacorba,18-40,2020,29
Encinacorba,40-65,2020,74
Encinacorba,65-100,2020,65
Épila,0-18,2015,904
Épila,18-40,2015,1353
Épila,40-65,2015,1454
Épila,65-100,2015,834
Épila,0-18,2016,908
Épila,18-40,2016,1280
Épila,40-65,2016,1437
Épila,65-100,2016,827
Épila,0-18,2017,917
Épila,18-40,2017,1229
Épila,40-65,2017,1446
Épila,65-100,2017,821
Épila,0-18,2018,940
Épila,18-40,2018,1203
Épila,40-65,2018,1457
Épila,65-100,2018,802
Épila,0-18,2019,903
Épila,18-40,2019,1201
Épila,40-65,2019,1472
Épila,65-100,2019,810
Épila,0-18,2020,889
Épila,18-40,2020,1170
Épila,40-65,2020,1508
Épila,65-100,2020,805
Erla,0-18,2015,39
Erla,18-40,2015,68
Erla,40-65,2015,141
Erla,65-100,2015,123
Erla,0-18,2016,38
Erla,18-40,2016,67
Erla,40-65,2016,134
Erla,65-100,2016,125
Erla,0-18,2017,36
Erla,18-40,2017,67
Erla,40-65,2017,128
Erla,65-100,2017,123
Erla,0-18,2018,38
Erla,18-40,2018,65
Erla,40-65,2018,123
Erla,65-100,2018,119
Erla,0-18,2019,35
Erla,18-40,2019,61
Erla,40-65,2019,128
Erla,65-100,2019,118
Erla,0-18,2020,34
Erla,18-40,2020,65
Erla,40-65,2020,125
Erla,65-100,2020,117
Escatrón,0-18,2015,140
Escatrón,18-40,2015,271
Escatrón,40-65,2015,397
Escatrón,65-100,2015,276
Escatrón,0-18,2016,141
Escatrón,18-40,2016,258
Escatrón,40-65,2016,391
Escatrón,65-100,2016,279
Escatrón,0-18,2017,139
Escatrón,18-40,2017,255
Escatrón,40-65,2017,383
Escatrón,65-100,2017,269
Escatrón,0-18,2018,131
Escatrón,18-40,2018,259
Escatrón,40-65,2018,372
Escatrón,65-100,2018,264
Escatrón,0-18,2019,139
Escatrón,18-40,2019,269
Escatrón,40-65,2019,378
Escatrón,65-100,2019,265
Escatrón,0-18,2020,155
Escatrón,18-40,2020,265
Escatrón,40-65,2020,372
Escatrón,65-100,2020,275
Fabara,0-18,2015,184
Fabara,18-40,2015,316
Fabara,40-65,2015,391
Fabara,65-100,2015,336
Fabara,0-18,2016,164
Fabara,18-40,2016,300
Fabara,40-65,2016,380
Fabara,65-100,2016,340
Fabara,0-18,2017,163
Fabara,18-40,2017,286
Fabara,40-65,2017,393
Fabara,65-100,2017,330
Fabara,0-18,2018,160
Fabara,18-40,2018,278
Fabara,40-65,2018,390
Fabara,65-100,2018,324
Fabara,0-18,2019,158
Fabara,18-40,2019,266
Fabara,40-65,2019,386
Fabara,65-100,2019,315
Fabara,0-18,2020,151
Fabara,18-40,2020,255
Fabara,40-65,2020,383
Fabara,65-100,2020,320
Farlete,0-18,2015,43
Farlete,18-40,2015,89
Farlete,40-65,2015,152
Farlete,65-100,2015,130
Farlete,0-18,2016,39
Farlete,18-40,2016,83
Farlete,40-65,2016,154
Farlete,65-100,2016,128
Farlete,0-18,2017,41
Farlete,18-40,2017,75
Farlete,40-65,2017,150
Farlete,65-100,2017,125
Farlete,0-18,2018,42
Farlete,18-40,2018,70
Farlete,40-65,2018,148
Farlete,65-100,2018,126
Farlete,0-18,2019,41
Farlete,18-40,2019,71
Farlete,40-65,2019,135
Farlete,65-100,2019,132
Farlete,0-18,2020,33
Farlete,18-40,2020,66
Farlete,40-65,2020,134
Farlete,65-100,2020,133
Fayón,0-18,2015,37
Fayón,18-40,2015,82
Fayón,40-65,2015,123
Fayón,65-100,2015,113
Fayón,0-18,2016,36
Fayón,18-40,2016,78
Fayón,40-65,2016,125
Fayón,65-100,2016,115
Fayón,0-18,2017,37
Fayón,18-40,2017,77
Fayón,40-65,2017,118
Fayón,65-100,2017,115
Fayón,0-18,2018,46
Fayón,18-40,2018,80
Fayón,40-65,2018,118
Fayón,65-100,2018,110
Fayón,0-18,2019,58
Fayón,18-40,2019,87
Fayón,40-65,2019,122
Fayón,65-100,2019,112
Fayón,0-18,2020,59
Fayón,18-40,2020,85
Fayón,40-65,2020,123
Fayón,65-100,2020,113
Fayos Los,0-18,2015,10
Fayos Los,18-40,2015,20
Fayos Los,40-65,2015,47
Fayos Los,65-100,2015,74
Fayos Los,0-18,2016,9
Fayos Los,18-40,2016,23
Fayos Los,40-65,2016,42
Fayos Los,65-100,2016,73
Fayos Los,0-18,2017,8
Fayos Los,18-40,2017,23
Fayos Los,40-65,2017,36
Fayos Los,65-100,2017,69
Fayos Los,0-18,2018,9
Fayos Los,18-40,2018,26
Fayos Los,40-65,2018,39
Fayos Los,65-100,2018,67
Fayos Los,0-18,2019,9
Fayos Los,18-40,2019,27
Fayos Los,40-65,2019,41
Fayos Los,65-100,2019,62
Fayos Los,0-18,2020,8
Fayos Los,18-40,2020,23
Fayos Los,40-65,2020,41
Fayos Los,65-100,2020,59
Figueruelas,0-18,2015,219
Figueruelas,18-40,2015,338
Figueruelas,40-65,2015,484
Figueruelas,65-100,2015,188
Figueruelas,0-18,2016,215
Figueruelas,18-40,2016,330
Figueruelas,40-65,2016,484
Figueruelas,65-100,2016,189
Figueruelas,0-18,2017,221
Figueruelas,18-40,2017,329
Figueruelas,40-65,2017,479
Figueruelas,65-100,2017,201
Figueruelas,0-18,2018,223
Figueruelas,18-40,2018,312
Figueruelas,40-65,2018,500
Figueruelas,65-100,2018,205
Figueruelas,0-18,2019,218
Figueruelas,18-40,2019,316
Figueruelas,40-65,2019,512
Figueruelas,65-100,2019,213
Figueruelas,0-18,2020,213
Figueruelas,18-40,2020,316
Figueruelas,40-65,2020,515
Figueruelas,65-100,2020,218
Fombuena,0-18,2015,2
Fombuena,18-40,2015,11
Fombuena,40-65,2015,22
Fombuena,65-100,2015,16
Fombuena,0-18,2016,3
Fombuena,18-40,2016,10
Fombuena,40-65,2016,25
Fombuena,65-100,2016,16
Fombuena,0-18,2017,0
Fombuena,18-40,2017,9
Fombuena,40-65,2017,27
Fombuena,65-100,2017,16
Fombuena,0-18,2018,0
Fombuena,18-40,2018,9
Fombuena,40-65,2018,29
Fombuena,65-100,2018,16
Fombuena,0-18,2019,0
Fombuena,18-40,2019,8
Fombuena,40-65,2019,30
Fombuena,65-100,2019,18
Fombuena,0-18,2020,1
Fombuena,18-40,2020,13
Fombuena,40-65,2020,29
Fombuena,65-100,2020,17
Frago El,0-18,2015,3
Frago El,18-40,2015,18
Frago El,40-65,2015,52
Frago El,65-100,2015,31
Frago El,0-18,2016,2
Frago El,18-40,2016,16
Frago El,40-65,2016,52
Frago El,65-100,2016,31
Frago El,0-18,2017,1
Frago El,18-40,2017,18
Frago El,40-65,2017,53
Frago El,65-100,2017,35
Frago El,0-18,2018,1
Frago El,18-40,2018,14
Frago El,40-65,2018,52
Frago El,65-100,2018,32
Frago El,0-18,2019,1
Frago El,18-40,2019,13
Frago El,40-65,2019,51
Frago El,65-100,2019,34
Frago El,0-18,2020,1
Frago El,18-40,2020,14
Frago El,40-65,2020,49
Frago El,65-100,2020,33
Frasno El,0-18,2015,32
Frasno El,18-40,2015,79
Frasno El,40-65,2015,151
Frasno El,65-100,2015,153
Frasno El,0-18,2016,28
Frasno El,18-40,2016,70
Frasno El,40-65,2016,155
Frasno El,65-100,2016,146
Frasno El,0-18,2017,28
Frasno El,18-40,2017,69
Frasno El,40-65,2017,146
Frasno El,65-100,2017,143
Frasno El,0-18,2018,27
Frasno El,18-40,2018,71
Frasno El,40-65,2018,146
Frasno El,65-100,2018,140
Frasno El,0-18,2019,28
Frasno El,18-40,2019,73
Frasno El,40-65,2019,144
Frasno El,65-100,2019,135
Frasno El,0-18,2020,24
Frasno El,18-40,2020,76
Frasno El,40-65,2020,148
Frasno El,65-100,2020,131
Fréscano,0-18,2015,16
Fréscano,18-40,2015,45
Fréscano,40-65,2015,85
Fréscano,65-100,2015,59
Fréscano,0-18,2016,17
Fréscano,18-40,2016,44
Fréscano,40-65,2016,84
Fréscano,65-100,2016,56
Fréscano,0-18,2017,16
Fréscano,18-40,2017,45
Fréscano,40-65,2017,88
Fréscano,65-100,2017,54
Fréscano,0-18,2018,18
Fréscano,18-40,2018,40
Fréscano,40-65,2018,92
Fréscano,65-100,2018,52
Fréscano,0-18,2019,17
Fréscano,18-40,2019,43
Fréscano,40-65,2019,89
Fréscano,65-100,2019,55
Fréscano,0-18,2020,15
Fréscano,18-40,2020,41
Fréscano,40-65,2020,88
Fréscano,65-100,2020,55
Fuendejalón,0-18,2015,110
Fuendejalón,18-40,2015,242
Fuendejalón,40-65,2015,270
Fuendejalón,65-100,2015,211
Fuendejalón,0-18,2016,95
Fuendejalón,18-40,2016,214
Fuendejalón,40-65,2016,268
Fuendejalón,65-100,2016,209
Fuendejalón,0-18,2017,102
Fuendejalón,18-40,2017,225
Fuendejalón,40-65,2017,277
Fuendejalón,65-100,2017,213
Fuendejalón,0-18,2018,101
Fuendejalón,18-40,2018,210
Fuendejalón,40-65,2018,272
Fuendejalón,65-100,2018,210
Fuendejalón,0-18,2019,94
Fuendejalón,18-40,2019,211
Fuendejalón,40-65,2019,272
Fuendejalón,65-100,2019,201
Fuendejalón,0-18,2020,104
Fuendejalón,18-40,2020,194
Fuendejalón,40-65,2020,279
Fuendejalón,65-100,2020,207
Fuendetodos,0-18,2015,12
Fuendetodos,18-40,2015,21
Fuendetodos,40-65,2015,69
Fuendetodos,65-100,2015,42
Fuendetodos,0-18,2016,7
Fuendetodos,18-40,2016,19
Fuendetodos,40-65,2016,64
Fuendetodos,65-100,2016,36
Fuendetodos,0-18,2017,5
Fuendetodos,18-40,2017,21
Fuendetodos,40-65,2017,62
Fuendetodos,65-100,2017,38
Fuendetodos,0-18,2018,7
Fuendetodos,18-40,2018,20
Fuendetodos,40-65,2018,58
Fuendetodos,65-100,2018,36
Fuendetodos,0-18,2019,10
Fuendetodos,18-40,2019,22
Fuendetodos,40-65,2019,72
Fuendetodos,65-100,2019,41
Fuendetodos,0-18,2020,15
Fuendetodos,18-40,2020,25
Fuendetodos,40-65,2020,65
Fuendetodos,65-100,2020,40
Fuentes de Ebro,0-18,2015,913
Fuentes de Ebro,18-40,2015,1312
Fuentes de Ebro,40-65,2015,1552
Fuentes de Ebro,65-100,2015,817
Fuentes de Ebro,0-18,2016,907
Fuentes de Ebro,18-40,2016,1257
Fuentes de Ebro,40-65,2016,1584
Fuentes de Ebro,65-100,2016,818
Fuentes de Ebro,0-18,2017,919
Fuentes de Ebro,18-40,2017,1195
Fuentes de Ebro,40-65,2017,1622
Fuentes de Ebro,65-100,2017,818
Fuentes de Ebro,0-18,2018,929
Fuentes de Ebro,18-40,2018,1155
Fuentes de Ebro,40-65,2018,1646
Fuentes de Ebro,65-100,2018,813
Fuentes de Ebro,0-18,2019,896
Fuentes de Ebro,18-40,2019,1160
Fuentes de Ebro,40-65,2019,1622
Fuentes de Ebro,65-100,2019,826
Fuentes de Ebro,0-18,2020,887
Fuentes de Ebro,18-40,2020,1155
Fuentes de Ebro,40-65,2020,1659
Fuentes de Ebro,65-100,2020,848
Fuentes de Jiloca,0-18,2015,15
Fuentes de Jiloca,18-40,2015,40
Fuentes de Jiloca,40-65,2015,62
Fuentes de Jiloca,65-100,2015,102
Fuentes de Jiloca,0-18,2016,31
