year,cp,name,population
1981,44001,Ababuj,115
1981,44002,Abejuela,63
1981,44003,Aguatón,50
1981,44004,Aguaviva,706
1981,44005,Aguilar del Alfambra,131
1981,44006,Alacón,543
1981,44007,Alba,403
1981,44008,Albalate del Arzobispo,2739
1981,44009,Albarracín,1127
1981,44010,Albentosa,350
1981,44011,Alcaine,54
1981,44012,Alcalá de la Selva,579
1981,44013,Alcañiz,11651
1981,44014,Alcorisa,3112
1981,44016,Alfambra,934
1981,44017,Aliaga,866
1981,44018,Almohaja,34
1981,44019,Alobras,150
1981,44020,Alpeñés,35
1981,44021,Allepuz,236
1981,44022,Alloza,1006
1981,44023,Allueva,9
1981,44024,Anadón,41
1981,44025,Andorra,8221
1981,44026,Arcos de las Salinas,169
1981,44027,Arens de Lledó,305
1981,44028,Argente,385
1981,44029,Ariño,923
1981,44031,Azaila,293
1981,44032,Bádenas,38
1981,44033,Báguena,773
1981,44034,Bañón,276
1981,44035,Barrachina,239
1981,44036,Bea,19
1981,44037,Beceite,733
1981,44038,Belmonte de San José,212
1981,44039,Bello,596
1981,44040,Berge,274
1981,44041,Bezas,88
1981,44042,Blancas,330
1981,44043,Blesa,215
1981,44044,Bordón,156
1981,44045,Bronchales,438
1981,44046,Bueña,178
1981,44047,Burbáguena,486
1981,44048,Cabra de Mora,133
1981,44049,Calaceite,1456
1981,44050,Calamocha,4764
1981,44051,Calanda,3323
1981,44052,Calomarde,117
1981,44053,Camañas,208
1981,44054,Camarena de la Sierra,175
1981,44055,Camarillas,179
1981,44056,Caminreal,1075
1981,44059,Cantavieja,877
1981,44060,Cañada de Benatanduz,91
1981,44061,Cañada de Verich (La),154
1981,44062,Cañada Vellida,101
1981,44063,Cañizar del Olivar,163
1981,44064,Cascante del Río,181
1981,44065,Castejón de Tornos,155
1981,44066,Castel de Cabra,286
1981,44067,Castelnou,148
1981,44068,Castelserás,1009
1981,44070,Castellar (El),122
1981,44071,Castellote,1050
1981,44074,Cedrillas,592
1981,44075,Celadas,555
1981,44076,Cella,3218
1981,44077,Cerollera (La),127
1981,44080,Codoñera (La),436
1981,44082,Corbalán,129
1981,44084,Cortes de Aragón,192
1981,44085,Cosa,147
1981,44086,Cretas,737
1981,44087,Crivillén,161
1981,44088,Cuba (La),121
1981,44089,Cubla,96
1981,44090,Cucalón,136
1981,44092,Cuervo (El),184
1981,44093,Cuevas de Almudén,138
1981,44094,Cuevas Labradas,248
1981,44096,Ejulve,289
1981,44097,Escorihuela,321
1981,44099,Escucha,1593
1981,44100,Estercuel,423
1981,44101,Ferreruela de Huerva,142
1981,44102,Fonfría,45
1981,44103,Formiche Alto,240
1981,44105,Fórnoles,166
1981,44106,Fortanete,325
1981,44107,Foz-Calanda,299
1981,44108,Fresneda (La),581
1981,44109,Frías de Albarracín,237
1981,44110,Fuenferrada,59
1981,44111,Fuentes Calientes,211
1981,44112,Fuentes Claras,909
1981,44113,Fuentes de Rubielos,96
1981,44114,Fuentespalda,462
1981,44115,Galve,161
1981,44116,Gargallo,151
1981,44117,Gea de Albarracín,550
1981,44118,Ginebrosa (La),354
1981,44119,Griegos,180
1981,44120,Guadalaviar,346
1981,44121,Gúdar,98
1981,44122,Híjar,2240
1981,44123,Hinojosa de Jarque,308
1981,44124,Hoz de la Vieja (La),239
1981,44125,Huesa del Común,230
1981,44126,Iglesuela del Cid (La),606
1981,44127,Jabaloyas,157
1981,44128,Jarque de la Val,139
1981,44129,Jatiel,66
1981,44130,Jorcas,98
1981,44131,Josa,77
1981,44132,Lagueruela,107
1981,44133,Lanzuela,63
1981,44135,Libros,265
1981,44136,Lidón,133
1981,44137,Linares de Mora,416
1981,44138,Loscos,301
1981,44141,Lledó,276
1981,44142,Maicas,27
1981,44143,Manzanera,575
1981,44144,Martín del Río,607
1981,44145,Mas de las Matas,1557
1981,44146,Mata de los Olmos (La),315
1981,44147,Mazaleón,710
1981,44148,Mezquita de Jarque,204
1981,44149,Mirambel,159
1981,44150,Miravete de la Sierra,67
1981,44151,Molinos,418
1981,44152,Monforte de Moyuela,133
1981,44153,Monreal del Campo,2518
1981,44154,Monroyo,412
1981,44155,Montalbán,2135
1981,44156,Monteagudo del Castillo,110
1981,44157,Monterde de Albarracín,101
1981,44158,Mora de Rubielos,1414
1981,44159,Moscardón,85
1981,44160,Mosqueruela,853
1981,44161,Muniesa,1009
1981,44163,Noguera de Albarracín,202
1981,44164,Nogueras,47
1981,44165,Nogueruelas,280
1981,44167,Obón,93
1981,44168,Odón,354
1981,44169,Ojos Negros,1029
1981,44171,Olba,252
1981,44172,Oliete,711
