year,cp,name,population
2001,44001,Ababuj,85
2001,44002,Abejuela,56
2001,44003,Aguatón,26
2001,44004,Aguaviva,658
2001,44005,Aguilar del Alfambra,80
2001,44006,Alacón,409
2001,44007,Alba,255
2001,44008,Albalate del Arzobispo,2185
2001,44009,Albarracín,1050
2001,44010,Albentosa,252
2001,44011,Alcaine,72
2001,44012,Alcalá de la Selva,510
2001,44013,Alcañiz,13431
2001,44014,Alcorisa,3339
2001,44016,Alfambra,624
2001,44017,Aliaga,397
2001,44018,Almohaja,27
2001,44019,Alobras,85
2001,44020,Alpeñés,30
2001,44021,Allepuz,135
2001,44022,Alloza,720
2001,44023,Allueva,13
2001,44024,Anadón,18
2001,44025,Andorra,7816
2001,44026,Arcos de las Salinas,139
2001,44027,Arens de Lledó,232
2001,44028,Argente,266
2001,44029,Ariño,853
2001,44031,Azaila,171
2001,44032,Bádenas,25
2001,44033,Báguena,463
2001,44034,Bañón,168
2001,44035,Barrachina,154
2001,44036,Bea,38
2001,44037,Beceite,619
2001,44038,Belmonte de San José,138
2001,44039,Bello,369
2001,44040,Berge,248
2001,44041,Bezas,65
2001,44042,Blancas,179
2001,44043,Blesa,139
2001,44044,Bordón,138
2001,44045,Bronchales,472
2001,44046,Bueña,90
2001,44047,Burbáguena,303
2001,44048,Cabra de Mora,108
2001,44049,Calaceite,1153
2001,44050,Calamocha,4040
2001,44051,Calanda,3474
2001,44052,Calomarde,69
2001,44053,Camañas,140
2001,44054,Camarena de la Sierra,165
2001,44055,Camarillas,102
2001,44056,Caminreal,777
2001,44059,Cantavieja,759
2001,44060,Cañada de Benatanduz,58
2001,44061,Cañada de Verich (La),104
2001,44062,Cañada Vellida,54
2001,44063,Cañizar del Olivar,116
2001,44064,Cascante del Río,107
2001,44065,Castejón de Tornos,92
2001,44066,Castel de Cabra,158
2001,44067,Castelnou,109
2001,44068,Castelserás,824
2001,44070,Castellar (El),87
2001,44071,Castellote,802
2001,44074,Cedrillas,538
2001,44075,Celadas,398
2001,44076,Cella,2825
2001,44077,Cerollera (La),119
2001,44080,Codoñera (La),329
2001,44082,Corbalán,79
2001,44084,Cortes de Aragón,118
2001,44085,Cosa,93
2001,44086,Cretas,632
2001,44087,Crivillén,122
2001,44088,Cuba (La),57
2001,44089,Cubla,44
2001,44090,Cucalón,80
2001,44092,Cuervo (El),115
2001,44093,Cuevas de Almudén,104
2001,44094,Cuevas Labradas,153
2001,44096,Ejulve,220
2001,44097,Escorihuela,210
2001,44099,Escucha,1090
2001,44100,Estercuel,314
2001,44101,Ferreruela de Huerva,80
2001,44102,Fonfría,31
2001,44103,Formiche Alto,204
2001,44105,Fórnoles,94
2001,44106,Fortanete,180
2001,44107,Foz-Calanda,257
2001,44108,Fresneda (La),419
2001,44109,Frías de Albarracín,154
2001,44110,Fuenferrada,48
2001,44111,Fuentes Calientes,125
2001,44112,Fuentes Claras,625
2001,44113,Fuentes de Rubielos,98
2001,44114,Fuentespalda,355
2001,44115,Galve,141
2001,44116,Gargallo,126
2001,44117,Gea de Albarracín,431
2001,44118,Ginebrosa (La),238
2001,44119,Griegos,136
2001,44120,Guadalaviar,275
2001,44121,Gúdar,75
2001,44122,Híjar,1928
2001,44123,Hinojosa de Jarque,170
2001,44124,Hoz de la Vieja (La),123
2001,44125,Huesa del Común,136
2001,44126,Iglesuela del Cid (La),489
2001,44127,Jabaloyas,84
2001,44128,Jarque de la Val,93
2001,44129,Jatiel,54
2001,44130,Jorcas,45
2001,44131,Josa,30
2001,44132,Lagueruela,64
2001,44133,Lanzuela,28
2001,44135,Libros,157
2001,44136,Lidón,75
2001,44137,Linares de Mora,303
2001,44138,Loscos,188
2001,44141,Lledó,209
2001,44142,Maicas,42
2001,44143,Manzanera,464
