year,cp,name,population
1970,44001,Ababuj,193
1970,44002,Abejuela,178
1970,44003,Aguatón,73
1970,44004,Aguaviva,889
1970,44005,Aguilar del Alfambra,220
1970,44006,Alacón,729
1970,44007,Alba,557
1970,44008,Albalate del Arzobispo,3044
1970,44009,Albarracín,1258
1970,44010,Albentosa,523
1970,44011,Alcaine,114
1970,44012,Alcalá de la Selva,774
1970,44013,Alcañiz,10851
1970,44014,Alcorisa,3058
1970,44016,Alfambra,1169
1970,44017,Aliaga,1265
1970,44018,Almohaja,67
1970,44019,Alobras,231
1970,44020,Alpeñés,69
1970,44021,Allepuz,501
1970,44022,Alloza,1169
1970,44023,Allueva,10
1970,44024,Anadón,71
1970,44025,Andorra,6609
1970,44026,Arcos de las Salinas,252
1970,44027,Arens de Lledó,354
1970,44028,Argente,471
1970,44029,Ariño,1125
1970,44031,Azaila,392
1970,44032,Bádenas,83
1970,44033,Báguena,1060
1970,44034,Bañón,423
1970,44035,Barrachina,328
1970,44036,Bea,50
1970,44037,Beceite,1006
1970,44038,Belmonte de San José,236
1970,44039,Bello,883
1970,44040,Berge,341
1970,44041,Bezas,249
1970,44042,Blancas,434
1970,44043,Blesa,358
1970,44044,Bordón,266
1970,44045,Bronchales,564
1970,44046,Bueña,262
1970,44047,Burbáguena,637
1970,44048,Cabra de Mora,166
1970,44049,Calaceite,1625
1970,44050,Calamocha,5041
1970,44051,Calanda,3125
1970,44052,Calomarde,211
1970,44053,Camañas,281
1970,44054,Camarena de la Sierra,252
1970,44055,Camarillas,362
1970,44056,Caminreal,1373
1970,44059,Cantavieja,1060
1970,44060,Cañada de Benatanduz,253
1970,44061,Cañada de Verich (La),238
1970,44062,Cañada Vellida,155
1970,44063,Cañizar del Olivar,273
1970,44064,Cascante del Río,261
1970,44065,Castejón de Tornos,260
1970,44066,Castel de Cabra,393
1970,44067,Castelnou,216
1970,44068,Castelserás,1099
1970,44070,Castellar (El),175
1970,44071,Castellote,1493
1970,44074,Cedrillas,785
1970,44075,Celadas,660
1970,44076,Cella,3340
1970,44077,Cerollera (La),210
1970,44080,Codoñera (La),524
1970,44082,Corbalán,228
1970,44084,Cortes de Aragón,239
1970,44085,Cosa,239
1970,44086,Cretas,913
1970,44087,Crivillén,334
1970,44088,Cuba (La),161
1970,44089,Cubla,199
1970,44090,Cucalón,221
1970,44092,Cuervo (El),248
1970,44093,Cuevas de Almudén,168
1970,44094,Cuevas Labradas,254
1970,44096,Ejulve,431
1970,44097,Escorihuela,443
1970,44099,Escucha,1338
1970,44100,Estercuel,630
1970,44101,Ferreruela de Huerva,194
1970,44102,Fonfría,80
1970,44103,Formiche Alto,352
1970,44105,Fórnoles,258
1970,44106,Fortanete,506
1970,44107,Foz-Calanda,342
1970,44108,Fresneda (La),666
1970,44109,Frías de Albarracín,403
1970,44110,Fuenferrada,108
1970,44111,Fuentes Calientes,264
1970,44112,Fuentes Claras,1103
1970,44113,Fuentes de Rubielos,183
1970,44114,Fuentespalda,524
1970,44115,Galve,214
1970,44116,Gargallo,180
1970,44117,Gea de Albarracín,722
1970,44118,Ginebrosa (La),468
1970,44119,Griegos,238
1970,44120,Guadalaviar,437
1970,44121,Gúdar,151
1970,44122,Híjar,2501
1970,44123,Hinojosa de Jarque,360
1970,44124,Hoz de la Vieja (La),408
1970,44125,Huesa del Común,369
1970,44126,Iglesuela del Cid (La),718
1970,44127,Jabaloyas,267
1970,44128,Jarque de la Val,184
1970,44129,Jatiel,104
1970,44130,Jorcas,152
1970,44131,Josa,138
1970,44132,Lagueruela,142
1970,44133,Lanzuela,109
1970,44135,Libros,393
1970,44136,Lidón,190
1970,44137,Linares de Mora,582
1970,44138,Loscos,580
1970,44141,Lledó,321
1970,44142,Maicas,51
1970,44143,Manzanera,1050
1970,44144,Martín del Río,722
1970,44145,Mas de las Matas,1573
1970,44146,Mata de los Olmos (La),332
1970,44147,Mazaleón,823
1970,44148,Mezquita de Jarque,261
