year,cp,name,population
1930,44001,Ababuj,373
1930,44002,Abejuela,597
1930,44003,Aguatón,194
1930,44004,Aguaviva,1863
1930,44005,Aguilar del Alfambra,494
1930,44006,Alacón,1038
1930,44007,Alba,786
1930,44008,Albalate del Arzobispo,4640
1930,44009,Albarracín,1688
1930,44010,Albentosa,1195
1930,44011,Alcaine,968
1930,44012,Alcalá de la Selva,1648
1930,44013,Alcañiz,8961
1930,44014,Alcorisa,3809
1930,44016,Alfambra,1586
1930,44017,Aliaga,1578
1930,44018,Almohaja,218
1930,44019,Alobras,449
1930,44020,Alpeñés,226
1930,44021,Allepuz,893
1930,44022,Alloza,1651
1930,44023,Allueva,254
1930,44024,Anadón,366
1930,44025,Andorra,3195
1930,44026,Arcos de las Salinas,971
1930,44027,Arens de Lledó,660
1930,44028,Argente,724
1930,44029,Ariño,1329
1930,44031,Azaila,672
1930,44032,Bádenas,326
1930,44033,Báguena,1474
1930,44034,Bañón,766
1930,44035,Barrachina,655
1930,44036,Bea,194
1930,44037,Beceite,1761
1930,44038,Belmonte de San José,626
1930,44039,Bello,1435
1930,44040,Berge,677
1930,44041,Bezas,388
1930,44042,Blancas,1059
1930,44043,Blesa,1359
1930,44044,Bordón,579
1930,44045,Bronchales,1039
1930,44046,Bueña,439
1930,44047,Burbáguena,1282
1930,44048,Cabra de Mora,418
1930,44049,Calaceite,2751
1930,44050,Calamocha,7647
1930,44051,Calanda,4052
1930,44052,Calomarde,377
1930,44053,Camañas,516
1930,44054,Camarena de la Sierra,787
1930,44055,Camarillas,677
1930,44056,Caminreal,1691
1930,44059,Cantavieja,1866
1930,44060,Cañada de Benatanduz,490
1930,44061,Cañada de Verich (La),225
1930,44062,Cañada Vellida,201
1930,44063,Cañizar del Olivar,385
1930,44064,Cascante del Río,584
1930,44065,Castejón de Tornos,537
1930,44066,Castel de Cabra,548
1930,44067,Castelnou,492
1930,44068,Castelserás,2087
1930,44070,Castellar (El),471
1930,44071,Castellote,4400
1930,44074,Cedrillas,1034
1930,44075,Celadas,962
1930,44076,Cella,3685
1930,44077,Cerollera (La),341
1930,44080,Codoñera (La),982
1930,44082,Corbalán,510
1930,44084,Cortes de Aragón,537
1930,44085,Cosa,490
1930,44086,Cretas,1704
1930,44087,Crivillén,762
1930,44088,Cuba (La),339
1930,44089,Cubla,377
1930,44090,Cucalón,567
1930,44092,Cuervo (El),502
1930,44093,Cuevas de Almudén,251
1930,44094,Cuevas Labradas,394
1930,44096,Ejulve,1139
1930,44097,Escorihuela,604
1930,44099,Escucha,773
1930,44100,Estercuel,1088
1930,44101,Ferreruela de Huerva,323
1930,44102,Fonfría,214
1930,44103,Formiche Alto,853
1930,44105,Fórnoles,739
1930,44106,Fortanete,1301
